DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-03|19:19|AUSTIN|DASHA
2024-09-03|19:22|CASA|D.A.M.A. FEAT. BUBA ESPINHO
2024-09-03|19:28|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|19:31|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-03|19:33|NO AIR|JORDIN SPARKS FT. CHRIS BROWN
2024-09-03|19:41|HOUDINI|EMINEM
2024-09-03|19:44|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|19:47|PAINT THE TOWN RED|DOJA CAT
2024-09-03|19:50|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-03|19:53|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|19:58|TOUGH|QUAVO & LANA DEL REY
2024-09-03|20:02|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|20:04|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|20:07|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-03|20:10|SHAKE IT OFF|TAYLOR SWIFT
2024-09-03|20:14|GIRLS|THE KID LAROI
2024-09-03|20:16|VAMPIRE|OLIVIA RODRIGO
2024-09-03|20:20|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|20:24|NOVO BALANÃ‡O|VEIGH, BVGA BEATZ
2024-09-03|20:27|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|20:30|ALL NIGHT|R3HAB & SOPHIE AND THE GIANTS
2024-09-03|20:32|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|20:35|OBEAH ME|RICHIE CAMPBELL
2024-09-03|20:38|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|20:41|ONE MORE TIME|DAFT PUNK
2024-09-03|20:45|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-03|20:49|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-03|20:55|ESTRADA|PEDRO MAFAMA
2024-09-03|20:58|FRIDAY|RITON X NIGHTCRAWLERS FEAT. MUFASA & HYPEMAN
2024-09-03|21:02|MEN IN BLACK|WILL SMITH
2024-09-03|21:05|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|21:09|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-03|21:15|OHNANA|KAPO
2024-09-03|21:17|THE DOOR|TEDDY SWIMS
2024-09-03|21:21|TA TUDO BEM|T-REX
2024-09-03|21:25|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|21:27|USED TO BE YOUNG|MILEY CYRUS
2024-09-03|21:30|ONE OF THE GIRLS|THE WEEKND, JENNIE, LILY-ROSE DEPP
2024-09-03|21:34|MOVE|ADAM PORT
2024-09-03|21:37|WOMANS WORLD|KATY PERRY
2024-09-03|21:40|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|21:43|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-03|21:45|A NOSSA DANCA|CALEMA
2024-09-03|21:48|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-03|21:50|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-03|21:56|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-03|21:59|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-03|22:01|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|22:05|LUNA|FEID, ATL JACOB
2024-09-03|22:09|PRECO CERTO|PEDRO MAFAMA
2024-09-03|22:12|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-03|22:15|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-03|22:19|END OF BEGINNING|DJO
2024-09-03|22:21|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-03|22:24|BAD ROMANCE|LADY GAGA
2024-09-03|22:28|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|22:31|ALL NIGHT|R3HAB & SOPHIE AND THE GIANTS
2024-09-03|22:33|PROBLEMAS DE UM MILIONARIO|WIU
2024-09-03|22:36|MONICA|JULINHO KSD FEAT. SORAIA RAMOS
2024-09-03|22:39|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-03|22:42|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-03|22:45|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|22:50|CRISTALIZA|BARBARA BANDEIRA
2024-09-03|22:53|POR ENQUANTO|PLUTONIO
2024-09-03|22:56|STRIP THAT DOWN|LIAM PAYNE FEAT. QUAVO
2024-09-03|22:59|HOUDINI|EMINEM
2024-09-03|23:03|LOUCAMENTE|D.A.M.A. FEAT. LOS ROMEROS
2024-09-03|23:07|STUMBLIN IN|CYRIL
2024-09-03|23:12|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|23:15|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-03|23:17|COSMIC GIRL|JAMIROQUAI
2024-09-03|23:21|STAY|WUANT & BLUNDER
2024-09-03|23:24|CHIHIRO|GRAVAGERZ
2024-09-03|23:26|TOUGH|QUAVO & LANA DEL REY
2024-09-03|23:29|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|23:33|ON MY LOVE|ZARA LARSSON X DAVID GUETTA
2024-09-03|23:37|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-03|23:40|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|23:43|GIRLS|THE KID LAROI
2024-09-03|23:46|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|23:49|SPRINTER|DAVE X CENTRAL CEE
2024-09-03|23:53|PLACAS|BISPO FEAT. IVANDRO
2024-09-03|23:56|MORE THAN YOU KNOW|AXWELL & INGROSSO
2024-09-04|00:00|DNA (LOVIN YOU)|BILLY GILLIES FEAT. HANNAH BOLEYN
2024-09-04|00:03|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|00:07|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|00:10|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-04|00:13|TOO SWEET|HOZIER
2024-09-04|00:17|QUERO FUGIR|SORAIA RAMOS
2024-09-04|00:20|GIVE ME EVERYTHING (TONIGHT)|PITBULL FEAT. NE-YO, AFROJACK & NAYER
2024-09-04|00:24|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-04|00:28|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|00:30|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-04|00:33|ESPRESSO|SABRINA CARPENTER
2024-09-04|00:35|WHY WHY WHY|SHAWN MENDES
2024-09-04|00:38|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|00:41|MILAGRE|JURA
2024-09-04|00:44|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-04|00:47|MOVE|ADAM PORT
2024-09-04|00:50|EL CHAPO|WET BED GANG
2024-09-04|00:55|WHATEVER IT TAKES|IMAGINE DRAGONS
2024-09-04|00:58|LIL BOO THANG|PAUL RUSSELL
2024-09-04|01:00|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|01:04|DANCING IN THE MOONLIGHT|TOPLOADER
2024-09-04|01:08|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-04|01:11|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-04|01:13|STARGAZING|MYLES SMITH
2024-09-04|01:16|AO TEU OUVIDO|BUBA ESPINHO FEAT. BARBARA TINOCO
2024-09-04|01:19|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|01:22|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-04|01:25|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-04|01:29|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-04|01:32|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-04|01:35|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|01:39|MENTA|DAVID CARREIRA FEAT. DJODJE
2024-09-04|01:42|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|01:45|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-04|01:49|REDRUM|21 SAVAGE
2024-09-04|01:53|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-04|01:56|PSYCHO|POST MALONE FEAT. TY DOLLA $IGN
2024-09-04|01:59|VIDA BOA|DAVID CARREIRA & JULIETTE
2024-09-04|02:03|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|02:07|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|02:10|TOUGH|QUAVO & LANA DEL REY
2024-09-04|||
2024-09-04|02:13|ACORDAR|PLUTONIO
2024-09-04|02:16|A VIDA DA|JURA
2024-09-04|02:19|BLANK SPACE|TAYLOR SWIFT
2024-09-04|02:23|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-04|02:26|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|02:29|GIRLS|THE KID LAROI
2024-09-04|02:32|NOVIDADE NA AREA|MC LIVINHO & DJ MATT D
2024-09-04|02:34|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-04|02:38|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|02:42|RGTN|PROFJAM
2024-09-04|02:45|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|02:49|LUNCH|BILLIE EILISH
2024-09-04|02:52|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-04|02:55|LUCID DREAMS|JUICE WRLD
2024-09-04|02:59|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|03:02|BEAUTIFUL LIAR|BEYONCÃ‰ & SHAKIRA
2024-09-04|03:05|NOT LIKE US|KENDRICK LAMAR
2024-09-04|03:10|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-04|03:13|OHNANA|KAPO
2024-09-04|03:16|TENHO DE PENSAR|PIKIKA
2024-09-04|03:19|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|03:22|FLOATING|RICHIE CAMPBELL
2024-09-04|03:25|WOMANS WORLD|KATY PERRY
2024-09-04|03:28|SI NO ESTÃS|IÃ‘IGO QUINTERO
2024-09-04|03:31|HOUDINI|EMINEM
2024-09-04|03:35|STAY|WUANT & BLUNDER
2024-09-04|03:37|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|03:40|SAUDADE|VAN ZEE FEAT. PIKIKA
2024-09-04|03:43|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-04|03:45|LOVIN ON ME|JACK HARLOW
2024-09-04|03:49|LOVERS IN A PAST LIFE|CALVIN HARRIS X RAG N BONE MAN
2024-09-04|03:52|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-04|03:54|BETTER|KHALID
2024-09-04|03:58|LIL BOO THANG|PAUL RUSSELL
2024-09-04|04:00|AMOR DE FERRO|DIOGO PICARRA & PEDRO ABRUNHOSA
2024-09-04|04:03|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-04|04:10|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|04:13|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-04|04:15|TATA|SLOW J
2024-09-04|04:18|FALA-ME A VERDADE|BIA CABOZ & PIRUKA
2024-09-04|04:21|SING IT BACK|MOLOKO
2024-09-04|04:25|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-04|04:28|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|04:32|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-04|04:35|STICK SEASON|NOAH KAHAN
2024-09-04|04:38|DARLING|SHIMZA WITH ALOE BLACC
2024-09-04|04:42|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|04:46|CORDAPELE|SLOW J
2024-09-04|04:49|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-04|04:51|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-04|04:54|WHY WHY WHY|SHAWN MENDES
2024-09-04|04:57|HIGH HOPES|PANIC! AT THE DISCO
2024-09-04|05:00|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|05:04|PROMISCUOUS GIRL|NELLY FURTADO FEAT. TIMBALAND
2024-09-04|05:08|MOVE|ADAM PORT
2024-09-04|05:11|EL CHAPO|WET BED GANG
2024-09-04|05:15|CHIHIRO|GRAVAGERZ
2024-09-04|05:17|FIM DO NADA|MIZZY MILES FEAT. T-REX & ZARA G.
2024-09-04|05:21|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|05:23|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-04|05:26|BRUTOS DIAMANTES|SYRO FEAT. BISPO
2024-09-04|05:29|SUSHI|NENNY
2024-09-04|05:31|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-04|05:34|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-04|05:36|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|05:39|NAO SOMOS IGUAIS|DIANA LIMA
2024-09-04|05:42|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|05:45|OVERDRIVE|OFENBACH FEAT. NORMA JEAN MARTINE
2024-09-04|05:50|MADE FOR ME|MUNI LONG
2024-09-04|05:53|TOUGH|QUAVO & LANA DEL REY
2024-09-04|05:56|ALWAYS REMEMBER US THIS WAY|LADY GAGA
2024-09-04|06:00|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|06:04|GIRLS|THE KID LAROI
2024-09-04|06:08|YES, AND?|ARIANA GRANDE
2024-09-04|06:11|DJ GOT US FALLIN IN LOVE|USHER FEAT. PITBULL
2024-09-04|06:15|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-04|06:18|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|06:22|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-04|06:25|WOMANS WORLD|KATY PERRY
2024-09-04|06:31|LOVE FORA DE STOCK|PIKIKA
2024-09-04|06:34|WHATEVER|KYGO & AVA MAX
2024-09-04|06:38|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|06:42|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-04|06:45|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-04|06:51|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-04|06:55|LIGHTER|GALANTIS, DAVID GUETTA & 5 SECONDS OF SUMMER
2024-09-04|06:58|STARGAZING|MYLES SMITH
2024-09-04|07:01|LUNCH|BILLIE EILISH
2024-09-04|07:07|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-04|07:10|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|07:15|BEAUTIFUL THINGS|BENSON BOONE
2024-09-04|07:18|MY LOVE MINE ALL MINE|MITSKI
2024-09-04|07:25|NÃƑO Ã‰S TU SOU EU|BARBARA TINOCO
2024-09-04|07:28|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-04|07:35|NOT LIKE US|KENDRICK LAMAR
2024-09-04|07:39|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|07:44|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|07:46|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-04|07:52|CORACAO|JURA
2024-09-04|07:55|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|07:59|SORRY|JUSTIN BIEBER FEAT. SKRILLEX & BLOOD DIAMONDS
2024-09-04|08:03|NOTAS DE CEM|INSTINTO 26
2024-09-04|08:09|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|08:13|HOUDINI|EMINEM
2024-09-04|08:19|FUMACA|BARBARA BANDEIRA FEAT. VEIGH
2024-09-04|08:22|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|08:28|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|08:31|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-04|08:37|REBOLA TI TXON|DEEJAY RIFOX X TIA VIVIX
2024-09-04|08:41|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|08:46|ALIBI|ELLA HENDERSON FEAT. RUDIMENTAL
2024-09-04|08:52|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|08:54|BELONG TOGETHER|MARK AMBOR
2024-09-04|08:57|SUCKER|JONAS BROTHERS
2024-09-04|09:00|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-04|09:03|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-04|09:09|IM GOOD (BLUE)|DAVID GUETTA & BEBE REXHA
2024-09-04|09:11|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|09:21|POCPOC|PEDRO SAMPAIO
2024-09-04|09:23|CYNICAL|TWOCOLORS X SAFRI DUO X CHRIS DE SARANDY
2024-09-04|09:28|FOGO|SLOW J
2024-09-04|09:31|MOVE|ADAM PORT
2024-09-04|09:36|BENCAO|MIZZY MILES FEAT. VAN ZEE & BISPO
2024-09-04|09:40|OHNANA|KAPO
2024-09-04|09:45|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|09:48|JINGLE.TM|PEDRO TEIXEIRA DA MOTA FEAT. LON3R JOHNY, RICHIE CAMPBELL, PLUTONIO, VAN ZEE, PROFJAM & LHAST
2024-09-04|09:55|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-04|09:58|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|10:02|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-04|10:07|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|10:10|WHAT DO YOU MEAN|JUSTIN BIEBER
2024-09-04|10:14|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-04|10:16|IS IT OVER NOW|TAYLOR SWIFT
2024-09-04|10:20|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-04|10:23|SINCERO|MURTA
2024-09-04|10:25|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|10:27|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-04|10:30|CHIHIRO|GRAVAGERZ
2024-09-04|10:32|ALMA NUA|VAN ZEE
2024-09-04|10:38|I DONT WANNA WAIT|DAVID GUETTA + ONEREPUBLIC
2024-09-04|10:40|STAY WITH ME|SAM SMITH
2024-09-04|10:43|PRICELESS|INSTINTO 26 & IVANDRO
2024-09-04|10:47|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-04|10:53|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|10:55|IGUAL QUE UN ANGEL|KALI UCHIS FEAT. PESO PLUMA
2024-09-04|11:00|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|11:05|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|11:07|TRAINING SEASON|DUA LIPA
2024-09-04|11:13|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|11:17|VER-TE DORMIR|CARLÃƑO
2024-09-04|11:20|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-04|11:23|TOUGH|QUAVO & LANA DEL REY
2024-09-04|11:26|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-04|11:30|SUGA SUGA|BABY BASH FEAT. FRANKIE J.
2024-09-04|11:34|REBOLA TI TXON|DEEJAY RIFOX X TIA VIVIX
2024-09-04|11:38|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|11:41|STARGAZING|MYLES SMITH
2024-09-04|11:44|ELA NÃƑO SABE POIS NÃƑO|BÃRBARA TINOCO
2024-09-04|11:47|LUNCH|BILLIE EILISH
2024-09-04|11:50|HAPPY|PHARRELL WILLIAMS
2024-09-04|11:54|MWAKI|ZERB, SOFIYA NZAU
2024-09-04|11:57|ADORE YOU|HARRY STYLES
2024-09-04|12:01|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|12:04|GREEDY|TATE MCRAE
2024-09-04|12:06|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|12:09|GIRLS|THE KID LAROI
2024-09-04|12:12|EU E TU|MIKE 11 FEAT. D.A.M.A.
2024-09-04|12:16|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|12:19|LOCKED OUT OF HEAVEN|BRUNO MARS
2024-09-04|12:23|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|12:26|NOT LIKE US|KENDRICK LAMAR
2024-09-04|12:31|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|12:34|STRANGERS|KENYA GRACE
2024-09-04|12:37|AUSTIN|DASHA
2024-09-04|12:40|HATE IT OR LOVE IT|THE GAME FEAT. 50 CENT
2024-09-04|12:44|BARCO|IVANDRO FEAT. BISPO
2024-09-04|12:47|HOUDINI|EMINEM
2024-09-04|12:54|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|12:58|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-04|13:01|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|13:04|OHNANA|KAPO
2024-09-04|13:07|NOVO BALANÃ‡O|VEIGH, BVGA BEATZ
2024-09-04|13:13|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|13:16|PLANETA|BISPO FEAT. BARBARA TINOCO
2024-09-04|13:19|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-04|13:22|WOMANS WORLD|KATY PERRY
2024-09-04|13:25|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-04|13:27|DILEMMA|NELLY FEAT. KELLY ROWLAND
2024-09-04|13:32|REBOLA TI TXON|DEEJAY RIFOX X TIA VIVIX
2024-09-04|13:36|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|13:38|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-04|13:43|CONTRA PROBABILIDADES|BISPO FEAT. JULINHO KSD
2024-09-04|13:47|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-04|13:51|CHAMADAS|IVANDRO FEAT. VAN ZEE
2024-09-04|13:54|LET ME LOVE YOU|MARIO
2024-09-04|13:58|THE DOOR|TEDDY SWIMS
2024-09-04|14:02|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-04|14:04|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|14:07|WATER|TYLA
2024-09-04|14:11|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-04|14:14|NOITE|IVANDRO & VITOR KLEY
2024-09-04|14:17|CHIHIRO|GRAVAGERZ
2024-09-04|14:20|OLD TOWN ROAD|LIL NAS X
2024-09-04|14:21|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|14:26|MOVE|ADAM PORT
2024-09-04|14:29|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-04|14:32|LOSE CONTROL|TEDDY SWIMS
2024-09-04|14:36|ONE OF THE GIRLS|THE WEEKND, JENNIE, LILY-ROSE DEPP
2024-09-04|14:40|DONT STOP THE MUSIC|RIHANNA
2024-09-04|14:44|PERFUME|CALEMA
2024-09-04|14:48|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-04|14:55|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|14:58|LUNA|FEID, ATL JACOB
2024-09-04|15:02|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-04|15:06|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-04|15:09|END OF BEGINNING|DJO
2024-09-04|15:15|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-04|15:18|SEM TI|SLOW J
2024-09-04|15:20|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-04|15:24|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-04|15:26|STARGAZING|MYLES SMITH
2024-09-04|15:29|WE FOUND LOVE|RIHANNA FEAT. CALVIN HARRIS
2024-09-04|15:33|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-04|15:35|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-04|15:38|ALO|DILLAZ FEAT. PLUTONIO
2024-09-04|15:42|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-04|15:45|APOLOGIZE|TIMBALAND FEAT. ONEREPUBLIC
2024-09-04|15:48|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-04|15:51|CARRO|BARBARA BANDEIRA FEAT. DILLAZ
2024-09-04|15:56|CALON|NININHO VAZ MAIA
2024-09-04|15:58|PROBLEMAS DE UM MILIONARIO|WIU
2024-09-04|16:01|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-04|16:04|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-04|16:08|NORMAL|NENNY
2024-09-04|16:13|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-04|16:16|TEXAS HOLD EM|BEYONCE
2024-09-04|16:19|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-04|16:24|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-04|16:27|LUNCH|BILLIE EILISH
2024-09-04|16:30|OHNANA|KAPO
